city,stage0_old_r2,stage1_random_r2,stage1_random_rmse,stage1_random_mae,stage1_random_mape_pct,stage2_grouped_r2,stage2_grouped_rmse,stage2_grouped_mae,stage2_grouped_mape_pct,stage2_split,delta_old_to_stage1,delta_old_to_stage2
austin,0.4163328917460372,0.5597987896300313,128.04306808663958,64.96830254086785,29.91272109229292,0.559543485022298,128.08019343528866,65.18051822038402,30.125123482957328,grouped_listing_id,0.14346589788399405,0.1432105932762608
chicago,0.6835510594477411,0.5870169385912626,2093.7132554326317,216.0591576847547,53.87154708984359,0.5604173027644561,2160.0876687491423,226.04105090279864,56.42470068910299,grouped_listing_id,-0.0965341208564785,-0.12313375668328497
losangeles,0.4780225671563355,0.999999983950146,0.004840886730383448,0.0027437870251672235,0.0021127860457583695,0.9999999713728623,0.006433772500249128,0.003192452145486544,0.0025283947941962454,grouped_listing_id,0.5219774167938105,0.5219774042165268
nashville,0.2894823891058588,0.4045823445321324,94.01004840858604,53.71901938564597,26.531127868963168,0.4077590931196716,93.75892577563786,53.047018316508286,25.974216758833958,grouped_listing_id,0.1150999554262736,0.11827670401381285
neworleans,0.7880986814770712,0.8701822599807514,1370.2831427130116,166.01582700741,41.08824104647858,0.7192021624309215,2015.3021693613584,243.1707970921586,39.55922557762002,grouped_listing_id,0.0820835785036802,-0.06889651904614968
newyork,0.3927486038386534,0.5676052203715681,120.64600441044924,66.14246353358939,31.49368778324068,0.5662145365859748,120.29965315168138,65.90057583320838,31.097499217471526,grouped_listing_id,0.17485661653291473,0.17346593274732136
