city,neighbourhood,listing_count,mean_price,median_price,iqr,cv
newyork,Financial District,357,392.1624649859944,346.0,269.0,0.5220447324825981
newyork,Flatbush,224,140.77232142857142,113.0,105.25,0.8081171997626774
newyork,Flatiron District,45,393.6666666666667,335.0,258.0,0.6452136457846921
newyork,Flatlands,82,145.3048780487805,114.5,83.5,0.8417142947542134
newyork,Flushing,251,124.68924302788845,90.0,84.5,0.8989010075868643
newyork,Fordham,32,85.40625,70.0,42.25,0.5905655723531701
newyork,Forest Hills,63,148.4126984126984,113.0,120.5,0.6687150615672369
newyork,Fort Greene,124,201.86290322580646,175.0,140.0,0.5959362339800756
newyork,Fort Hamilton,87,175.8735632183908,140.0,14.5,0.8147675219443797
newyork,Fort Wadsworth,1,600.0,600.0,0.0,
newyork,Fresh Meadows,24,119.83333333333333,103.0,57.75,0.5749797193942154
newyork,Gerritsen Beach,6,143.33333333333334,99.5,236.75,0.9329622739699409
newyork,Glendale,46,116.8913043478261,93.5,86.5,0.6472640414865661
newyork,Gowanus,86,263.59302325581393,194.0,232.0,0.7759389151996138
newyork,Gramercy,132,327.79545454545456,231.0,291.5,0.7565826777714715
newyork,Graniteville,4,105.75,100.0,53.75,0.3850743818581058
newyork,Grant City,11,74.27272727272727,45.0,86.0,0.6543809269383039
newyork,Gravesend,30,128.8,91.0,64.25,0.9667563382430521
newyork,Great Kills,5,120.4,99.0,60.0,0.4820711342202118
newyork,Greenpoint,271,267.4760147601476,245.0,186.5,0.6932904819234845
newyork,Greenwich Village,86,425.59302325581393,379.0,389.0,0.6647182683063008
newyork,Grymes Hill,3,239.0,295.0,112.0,0.5106659850173174
newyork,Harlem,988,163.53036437246965,113.0,127.0,0.9564700064278076
newyork,Hell's Kitchen,946,286.0496828752643,212.0,220.0,0.8422541981545815
newyork,Highbridge,8,72.125,67.0,15.0,0.23534482075241528
newyork,Hollis,16,103.6875,90.5,89.0,0.646136105668878
newyork,Holliswood,1,485.0,485.0,0.0,
newyork,Howard Beach,34,146.76470588235293,106.5,96.5,0.8568850937989975
newyork,Howland Hook,2,137.0,137.0,18.0,0.18580908118770592
newyork,Huguenot,3,108.0,86.0,43.0,0.4354805931964758
newyork,Hunts Point,19,64.78947368421052,58.0,29.0,0.7107851402283845
newyork,Inwood,64,116.859375,81.5,70.5,1.2337349225021237
newyork,Jackson Heights,107,89.8411214953271,71.0,61.0,0.6895313137979175
newyork,Jamaica,201,119.62189054726367,105.0,78.0,0.5537403032110368
newyork,Jamaica Estates,20,99.25,58.0,82.0,0.6913945340964293
newyork,Jamaica Hills,16,290.0,208.5,399.5,0.7325034038303629
newyork,Kensington,31,197.61290322580646,116.0,88.0,1.1063838313447716
newyork,Kew Gardens,21,91.76190476190476,86.0,51.0,0.5628452675313492
newyork,Kew Gardens Hills,11,205.45454545454547,129.0,172.5,0.927583079223682
newyork,Kingsbridge,29,107.86206896551724,80.0,35.0,1.297660008990906
newyork,Kips Bay,247,284.5587044534413,224.0,183.5,0.6644580281586762
newyork,Laurelton,39,122.71794871794872,100.0,90.0,0.571545901059918
newyork,Lighthouse Hill,2,185.0,185.0,65.0,0.49688584623919557
newyork,Little Italy,69,221.66666666666666,176.0,119.0,0.5548784082895579
newyork,Little Neck,4,82.5,85.0,2.5,0.060606060606060594
newyork,Long Island City,237,231.13080168776372,179.0,177.0,0.8402425478478471
newyork,Longwood,29,93.58620689655173,64.0,67.0,0.7815310735986276
newyork,Lower East Side,299,259.52508361204013,200.0,154.5,0.7336429827044593
newyork,Manhattan Beach,4,95.25,83.0,70.75,0.5679893524381141
newyork,Marble Hill,5,115.4,92.0,128.0,0.6603608564617425
newyork,Mariners Harbor,23,95.34782608695652,83.0,54.0,0.4090728369270588
newyork,Maspeth,59,120.67796610169492,101.0,74.5,0.6285322811028154
newyork,Melrose,16,105.5625,98.0,39.25,0.42275712676191246
newyork,Middle Village,18,181.16666666666666,149.0,128.75,0.4718998218903135
newyork,Midland Beach,9,125.44444444444444,126.0,71.0,0.5609847634866683
newyork,Midtown,1259,395.7974583002383,322.0,309.0,0.6239140590799714
newyork,Midwood,31,147.16129032258064,112.0,70.5,0.7275549237716245
newyork,Mill Basin,11,184.36363636363637,162.0,120.5,0.5805890035699046
newyork,Morningside Heights,52,130.30769230769232,119.0,92.25,0.5518975225077644
newyork,Morris Heights,13,87.61538461538461,75.0,63.0,0.6968409790882559
newyork,Morris Park,30,80.66666666666667,60.0,54.0,0.49120060661193055
newyork,Morrisania,11,112.9090909090909,80.0,87.0,0.5825173577067774
newyork,Mott Haven,38,132.3421052631579,125.0,92.5,0.6327396517966218
newyork,Mount Eden,4,112.0,127.0,49.0,0.39582214448919756
newyork,Mount Hope,25,84.8,53.0,65.0,0.7227388368001924
newyork,Murray Hill,303,313.3201320132013,215.0,266.5,0.6815740402283847
newyork,Navy Yard,3,132.0,85.0,82.5,0.6969285231579954
newyork,Neponsit,2,272.0,272.0,23.0,0.1195842350536073
newyork,New Brighton,10,222.1,124.0,85.5,1.5744845750107033
newyork,New Dorp Beach,3,82.66666666666667,75.0,16.5,0.2151503479347435
newyork,New Springville,1,277.0,277.0,0.0,
newyork,NoHo,22,541.4545454545455,479.0,524.5,0.6248823253373541
newyork,Nolita,108,367.44444444444446,300.5,350.5,0.5932669379436006
newyork,North Riverdale,8,111.125,110.5,44.75,0.3476088536461896
newyork,Norwood,27,95.03703703703704,85.0,48.0,0.4845712139733017
newyork,Oakwood,1,175.0,175.0,0.0,
newyork,Olinville,2,113.5,113.5,47.5,0.591851490860987
newyork,Ozone Park,70,153.64285714285714,96.0,56.5,1.4239427194371546
newyork,Park Slope,160,248.69375,199.5,111.25,0.8026003014705032
newyork,Parkchester,14,117.85714285714286,92.5,43.0,0.6740628083742619
newyork,Pelham Bay,8,242.375,164.0,83.25,1.0571556476925472
newyork,Pelham Gardens,26,113.53846153846153,83.0,89.0,0.8018726567478486
newyork,Port Morris,35,150.71428571428572,141.0,59.5,0.4098404812573308
newyork,Port Richmond,12,89.33333333333333,90.0,61.25,0.505938928684596
newyork,Prince's Bay,6,135.83333333333334,117.5,17.5,0.4610591697180588
newyork,Prospect Heights,65,258.32307692307694,213.0,174.0,0.6993926111913977
newyork,Prospect-Lefferts Gardens,208,141.29326923076923,124.5,120.25,0.6356646593719396
