city,month_num,month,weekday_num,weekday,avg_price,availability_rate
austin,8,Aug,6,Sun,238.4631771150335,0.5922093730979915
austin,9,Sep,0,Mon,238.4507299270073,0.45985401459854014
austin,9,Sep,1,Tue,238.4507299270073,0.5675182481751825
austin,9,Sep,2,Wed,238.4631771150335,0.5368228849665246
austin,9,Sep,3,Thu,238.4507299270073,0.6806569343065694
austin,9,Sep,4,Fri,238.4507299270073,0.6751824817518248
austin,9,Sep,5,Sat,238.4507299270073,0.6076642335766423
austin,9,Sep,6,Sun,238.4507299270073,0.6405109489051095
austin,10,Oct,0,Mon,238.4507299270073,0.6186131386861314
austin,10,Oct,1,Tue,238.4507299270073,0.6405109489051095
austin,10,Oct,2,Wed,238.4507299270073,0.46167883211678834
austin,10,Oct,3,Thu,238.4507299270073,0.5675182481751825
austin,10,Oct,4,Fri,238.4631771150335,0.49482653682288497
austin,10,Oct,5,Sat,238.4507299270073,0.6970802919708029
austin,10,Oct,6,Sun,238.4507299270073,0.6715328467153284
austin,11,Nov,0,Mon,238.4631771150335,0.4930006086427267
austin,11,Nov,1,Tue,238.4507299270073,0.6970802919708029
austin,11,Nov,2,Wed,238.4507299270073,0.6642335766423357
austin,11,Nov,3,Thu,238.4507299270073,0.6240875912408759
austin,11,Nov,4,Fri,238.4507299270073,0.6423357664233577
austin,11,Nov,5,Sat,238.4507299270073,0.4635036496350365
austin,11,Nov,6,Sun,238.4507299270073,0.5711678832116789
austin,12,Dec,0,Mon,238.4507299270073,0.4653284671532847
austin,12,Dec,1,Tue,238.4507299270073,0.5693430656934306
austin,12,Dec,2,Wed,238.4631771150335,0.5082166768107121
austin,12,Dec,3,Thu,238.4507299270073,0.6906934306569343
austin,12,Dec,4,Fri,238.4507299270073,0.6678832116788321
austin,12,Dec,5,Sat,238.4507299270073,0.6259124087591241
austin,12,Dec,6,Sun,238.4507299270073,0.6405109489051095
chicago,1,Jan,0,Mon,171.83029197080293,0.6386861313868614
chicago,1,Jan,1,Tue,171.83029197080293,0.6332116788321168
chicago,1,Jan,2,Wed,171.83029197080293,0.5072992700729927
chicago,1,Jan,3,Thu,171.83029197080293,0.5748175182481752
chicago,1,Jan,4,Fri,171.83029197080293,0.568734793187348
chicago,1,Jan,5,Sat,171.83029197080293,0.5848540145985401
chicago,1,Jan,6,Sun,171.83029197080293,0.6614963503649635
chicago,2,Feb,0,Mon,171.87035909920877,0.55203895313451
chicago,2,Feb,1,Tue,171.83029197080293,0.6377737226277372
chicago,2,Feb,2,Wed,171.83029197080293,0.6642335766423357
chicago,2,Feb,3,Thu,171.83029197080293,0.635036496350365
chicago,2,Feb,4,Fri,171.83029197080293,0.635036496350365
chicago,2,Feb,5,Sat,171.83029197080293,0.5072992700729927
chicago,2,Feb,6,Sun,171.83029197080293,0.5748175182481752
chicago,3,Mar,0,Mon,171.87035909920877,0.524041387705417
chicago,3,Mar,1,Tue,171.83029197080293,0.6587591240875912
chicago,3,Mar,2,Wed,171.83029197080293,0.666058394160584
chicago,3,Mar,3,Thu,171.83029197080293,0.6368613138686131
chicago,3,Mar,4,Fri,171.83029197080293,0.6313868613138686
chicago,3,Mar,5,Sat,171.83029197080293,0.5054744525547445
chicago,3,Mar,6,Sun,171.83029197080293,0.583941605839416
chicago,4,Apr,0,Mon,171.83029197080293,0.6240875912408759
